time_s,angle_deg
0.000000,0.000000
0.101702,0.000000
0.200892,0.000000
0.301768,0.000000
0.402338,0.000000
0.502199,0.000000
0.603134,0.000000
0.702269,0.000000
0.801964,0.000000
0.899828,0.000000
1.002761,0.000000
1.100734,0.000000
1.199913,0.000000
1.300305,0.000000
1.403053,0.000000
1.501734,0.000000
1.600147,0.000000
1.706356,-0.720000
1.799557,1.800000
1.905095,5.760000
2.000132,11.520000
2.103646,16.920000
2.199443,23.040000
2.303976,28.800000
2.401511,34.560000
2.502983,41.760000
2.601253,48.960000
2.703518,56.160000
2.802418,63.000000
2.902306,69.840000
3.001308,76.320000
3.104396,82.800000
3.200349,89.640000
3.302621,96.840000
3.399824,103.680000
3.503659,109.080000
3.601118,113.040000
3.703636,114.480000
3.800183,113.760000
3.901225,110.880000
4.005319,106.200000
4.104414,100.440000
4.201061,92.880000
4.301318,84.960000
4.402186,77.040000
4.501460,69.120000
4.601645,60.480000
4.701052,52.200000
4.800858,44.280000
4.900767,41.040000
5.000537,44.640000
5.101295,52.920000
5.199873,61.920000
5.300088,69.840000
5.402716,77.040000
5.499391,84.240000
5.603199,92.880000
5.700694,99.720000
5.801877,102.240000
5.901961,97.200000
6.001036,88.200000
6.101424,78.480000
6.199252,67.680000
6.301103,55.080000
6.401496,43.920000
6.500941,35.640000
6.601719,34.200000
6.702954,39.960000
6.801139,50.760000
6.901356,63.720000
7.002044,76.320000
7.101025,89.280000
7.200583,102.960000
7.299897,110.880000
7.401834,108.360000
7.500222,96.840000
7.599791,81.360000
7.701567,64.080000
7.801407,46.800000
7.900859,31.320000
8.000075,20.160000
8.101193,12.240000
8.200424,5.400000
8.299538,1.440000
8.401680,1.080000
8.499158,0.720000
8.599154,0.720000
8.700127,0.720000
8.801738,0.360000
8.900961,0.360000
8.998661,0.360000
9.099531,0.360000
9.199120,0.360000
9.299562,0.360000
9.397929,0.360000
9.501616,0.360000
9.601493,0.360000
9.700638,0.360000
9.797470,0.360000
9.897372,0.360000
9.999225,0.360000
10.101145,0.360000
10.198720,0.360000
10.298042,0.360000
10.400052,0.360000
10.499075,0.360000
10.600034,0.360000
10.698792,0.360000
10.803009,0.360000
10.897901,0.360000
10.997594,0.360000
11.098560,0.360000
11.197525,0.360000
11.297625,0.360000
11.397991,0.360000
11.500705,0.360000
11.597193,0.360000
11.697120,0.360000
11.797891,0.360000
11.900058,0.360000
11.997017,0.360000
12.098192,0.360000
12.199989,0.360000
12.299000,0.360000
12.398082,0.360000
12.498139,0.360000
12.598868,0.360000
12.697602,0.360000
12.798619,0.360000
12.897720,0.360000
12.997493,0.360000
13.097935,0.360000
13.198009,0.360000
13.297477,0.360000
13.398561,0.360000
13.498174,0.360000
13.599757,0.360000
13.698838,0.360000
13.796958,0.360000
13.896803,0.360000
13.999891,0.360000
14.097001,0.360000
14.196556,0.360000
14.297976,0.360000
14.399134,0.360000
14.496392,0.360000
14.596372,0.360000
14.696346,0.360000
14.796395,0.360000
14.896214,0.360000
14.998890,0.360000
15.098051,0.360000
15.197677,0.360000
15.298721,0.360000
15.396164,0.360000
15.497465,0.360000
15.596429,0.360000
15.700582,0.360000
15.797236,0.360000
15.898303,0.360000
15.997953,0.360000
16.096123,0.360000
16.197162,0.360000
16.296386,0.360000
16.398092,0.360000
16.498062,0.360000
16.595883,0.360000
16.698697,0.360000
16.796929,0.360000
16.901234,0.360000
16.996571,0.360000
17.099483,0.360000
17.198036,0.360000
17.296075,0.360000
17.401270,0.360000
17.496115,0.360000
17.612435,0.360000
17.697244,0.360000
17.795640,0.360000
17.900157,0.360000
17.995446,0.360000
18.097642,0.360000
18.197719,0.360000
18.295795,0.360000
18.398810,0.360000
18.495393,0.360000
18.599653,0.360000
18.695698,0.360000
18.796320,0.360000
18.896575,0.360000
18.997758,0.360000
19.100961,0.360000
19.197225,0.360000
19.295282,0.360000
19.398970,0.360000
19.497450,0.360000
19.600540,0.360000
19.700912,0.360000
